date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
1997-12-01,19.612903225806452,17.36774193548387,16.53548387096774,16.541935483870965,5.516129032258065,14.370967741935484,14.416129032258064,12.916129032258064,12.209677419354838,11.974193548387097,11.629032258064516,9.52258064516129,9.396774193548387,10.09032258064516,6.119354838709677
1998-01-01,19.32903225806452,17.24516129032258,16.329032258064515,16.190322580645162,4.687096774193549,14.058064516129033,13.432258064516128,11.83548387096774,11.338709677419354,10.922580645161291,10.725806451612904,8.687096774193549,8.26774193548387,8.035483870967742,2.270967741935484
1998-02-01,20.139285714285712,19.375,18.67142857142857,18.582142857142856,5.621428571428572,16.646428571428572,16.2,15.317857142857141,14.607142857142858,13.924999999999999,13.492857142857144,11.25357142857143,10.867857142857144,10.282142857142857,6.571428571428571
1998-03-01,24.89032258064516,25.306451612903224,23.43548387096774,23.68064516129032,11.203225806451613,21.461290322580645,20.67096774193548,18.95483870967742,17.306451612903224,16.629032258064516,16.135483870967743,13.941935483870967,13.612903225806452,14.254838709677419,10.754838709677419
1998-04-01,28.1,30.64,30.67,30.85,20.17,29.33,29.253333333333334,28.36,26.35666666666667,24.55,23.35,21.290000000000003,20.959999999999997,21.69,17.956666666666667
1998-05-01,30.351612903225806,33.50967741935484,34.67741935483871,34.84193548387096,24.54516129032258,33.487096774193546,33.538709677419355,34.12580645161291,32.66451612903226,30.780645161290323,29.05483870967742,26.503225806451614,26.032258064516128,26.967741935483872,23.093548387096774
1998-06-01,30.64333333333333,33.68,36.266666666666666,36.49666666666667,26.736666666666668,35.54666666666667,35.53,34.02333333333333,33.97,33.38,31.92,30.14333333333333,29.59,30.78666666666667,26.926666666666666
1998-07-01,29.08709677419355,31.706451612903226,34.61290322580645,35.229032258064514,28.66774193548387,35.306451612903224,35.63225806451613,32.73225806451613,29.97741935483871,29.72258064516129,29.12258064516129,27.787096774193547,27.69677419354839,29.18064516129032,26.519354838709678
1998-08-01,28.467741935483872,31.016129032258064,35.0258064516129,34.79354838709677,28.448387096774194,35.351612903225806,35.63548387096775,32.70967741935484,29.951612903225808,29.37741935483871,28.770967741935483,27.093548387096774,27.009677419354837,28.338709677419356,25.799999999999997
1998-09-01,29.040000000000003,31.546666666666667,31.813333333333333,32.50333333333334,24.553333333333335,30.65666666666667,30.576666666666664,29.776666666666664,28.533333333333335,27.753333333333334,27.240000000000002,25.233333333333334,25.103333333333335,26.733333333333334,24.46333333333333
1998-10-01,28.56451612903226,29.229032258064517,28.62258064516129,29.69677419354839,19.674193548387095,27.638709677419353,27.483870967741936,26.716129032258067,25.248387096774195,23.97741935483871,22.932258064516127,21.648387096774194,21.561290322580643,22.896774193548385,20.651612903225807
1998-11-01,24.793333333333333,23.403333333333332,22.73,22.903333333333332,13.636666666666667,21.69333333333333,21.03666666666667,20.623333333333335,19.473333333333336,18.23,17.06,16.053333333333335,16.11,16.83,15.626666666666667
1998-12-01,22.16774193548387,19.92258064516129,18.858064516129033,18.92258064516129,12.899999999999999,17.148387096774194,16.793548387096774,15.261290322580646,13.938709677419356,13.416129032258064,12.880645161290323,11.774193548387096,12.074193548387097,13.33548387096774,12.738709677419354
1999-01-01,19.429032258064513,17.238709677419354,15.580645161290322,15.458064516129031,5.306451612903226,13.596774193548388,13.26774193548387,12.558064516129033,11.829032258064515,11.496774193548386,11.26774193548387,9.296774193548387,9.154838709677419,10.04516129032258,5.922580645161291
1999-02-01,22.042857142857144,20.05,18.66785714285714,18.657142857142855,7.375,17.317857142857143,16.885714285714286,15.200000000000001,14.714285714285714,14.585714285714285,14.442857142857141,12.757142857142856,12.389285714285714,12.510714285714286,9.589285714285714
1999-03-01,24.529032258064515,25.48709677419355,24.258064516129032,24.02258064516129,12.480645161290322,22.816129032258065,22.46451612903226,20.674193548387095,20.17096774193548,19.383870967741935,18.641935483870967,16.029032258064515,15.62258064516129,15.990322580645161,11.816129032258065
1999-04-01,28.32,31.029999999999998,31.33,30.926666666666666,20.40666666666667,29.723333333333336,29.77,29.32,29.273333333333333,28.92,27.753333333333334,23.603333333333335,22.95,23.4,18.19333333333333
